datetime,Open,High,Low,Close
2024-06-19 10:45:00,23454.575,23518.25,23435.5,23480.325
2024-06-19 11:00:00,23483.775,23520.7,23481.0,23503.3875
2024-06-19 11:15:00,23505.925,23514.1,23478.55,23499.3125
2024-06-19 11:30:00,23502.3,23546.25,23489.3,23519.5125
2024-06-19 11:45:00,23521.25,23553.4,23521.25,23540.025
2024-06-19 12:00:00,23538.775,23556.65,23526.35,23543.8375
2024-06-19 12:15:00,23546.175,23574.2,23543.05,23556.85
2024-06-19 12:30:00,23555.075,23570.45,23550.7,23558.2125
2024-06-19 12:45:00,23555.85,23563.0,23539.05,23550.675
2024-06-19 13:00:00,23550.325,23556.05,23527.0,23543.9125
2024-06-19 13:15:00,23546.3,23555.75,23513.5,23540.3625
2024-06-19 13:30:00,23546.1,23550.65,23522.85,23538.05
2024-06-19 13:45:00,23539.35,23557.1,23515.8,23540.9
2024-06-19 14:00:00,23545.35,23571.5,23540.05,23556.125
2024-06-19 14:15:00,23556.475,23600.15,23545.85,23572.7
2024-06-19 14:30:00,23572.4,23664.0,23572.4,23610.4
2024-06-19 14:45:00,23598.275,23635.75,23548.75,23588.4125
2024-06-19 15:00:00,23584.575,23584.575,23484.15,23528.875
2024-06-19 15:15:00,23534.15,23534.15,23504.6,23516.0625
2024-06-20 09:15:00,23515.6,23587.7,23461.75,23533.85
2024-06-20 09:30:00,23542.975,23544.4,23467.5,23504.375
2024-06-20 09:45:00,23502.8,23518.3,23442.6,23491.8875
2024-06-20 10:00:00,23503.325,23515.25,23472.75,23493.425
2024-06-20 10:15:00,23492.85,23534.9,23478.05,23506.4
2024-06-20 10:30:00,23506.325,23539.0,23500.45,23523.975
2024-06-20 10:45:00,23528.225,23542.5,23517.3,23532.1
2024-06-20 11:00:00,23534.3,23563.4,23530.4,23541.375
2024-06-20 11:15:00,23535.85,23548.4,23524.05,23534.4625
2024-06-20 11:30:00,23532.7,23555.95,23529.5,23542.6125
2024-06-20 11:45:00,23542.5,23569.3,23542.5,23557.7125
2024-06-20 12:00:00,23556.675,23566.0,23545.15,23557.0125
2024-06-20 12:15:00,23558.45,23561.95,23549.55,23554.6125
2024-06-20 12:30:00,23553.475,23559.2,23535.0,23545.9125
2024-06-20 12:45:00,23544.725,23557.4,23532.5,23544.8125
2024-06-20 13:00:00,23544.675,23572.4,23544.675,23555.25
2024-06-20 13:15:00,23551.75,23624.0,23551.0,23583.625
2024-06-20 13:30:00,23579.75,23622.35,23579.75,23609.1625
2024-06-20 13:45:00,23610.225,23612.2,23535.25,23573.875
2024-06-20 14:00:00,23574.025,23574.025,23532.5,23550.2125
2024-06-20 14:15:00,23549.35,23600.5,23549.35,23576.375
2024-06-20 14:30:00,23573.45,23590.9,23556.35,23577.5875
2024-06-20 14:45:00,23581.55,23581.55,23536.35,23564.1875
2024-06-20 15:00:00,23569.525,23575.55,23549.4,23562.425
2024-06-20 15:15:00,23562.375,23587.8,23559.85,23573.25
2024-06-21 09:15:00,23572.675,23667.1,23572.675,23633.0125
2024-06-21 09:30:00,23635.425,23649.05,23576.1,23605.6375
2024-06-21 09:45:00,23598.7,23611.3,23567.05,23594.1
2024-06-21 10:00:00,23599.025,23622.45,23575.05,23598.2
2024-06-21 10:15:00,23597.65,23609.75,23578.95,23595.6875
2024-06-21 10:30:00,23597.025,23610.95,23541.1,23576.8375
2024-06-21 10:45:00,23577.65,23577.65,23491.5,23529.35
2024-06-21 11:00:00,23539.375,23541.7,23503.45,23527.1375
2024-06-21 11:15:00,23531.7,23532.7,23510.25,23523.8625
2024-06-21 11:30:00,23526.25,23561.9,23507.0,23535.025
2024-06-21 11:45:00,23535.6,23551.5,23524.6,23540.1875
2024-06-21 12:00:00,23542.325,23547.85,23527.15,23538.1125
2024-06-21 12:15:00,23538.725,23546.35,23526.7,23536.0875
2024-06-21 12:30:00,23535.65,23535.65,23455.45,23495.6125
2024-06-21 12:45:00,23496.025,23496.025,23442.85,23460.7125
2024-06-21 13:00:00,23463.1,23469.3,23422.4,23452.625
2024-06-21 13:15:00,23459.4,23489.6,23442.25,23462.7625
2024-06-21 13:30:00,23459.6,23481.35,23454.2,23467.35
2024-06-21 13:45:00,23466.925,23545.5,23462.5,23499.4625
2024-06-21 14:00:00,23494.925,23585.7,23494.925,23547.25
2024-06-21 14:15:00,23545.575,23577.3,23431.4,23505.85
2024-06-21 14:30:00,23507.35,23507.35,23398.2,23444.075
2024-06-21 14:45:00,23451.975,23533.9,23451.975,23491.0
2024-06-21 15:00:00,23485.225,23566.15,23472.7,23506.55
2024-06-21 15:15:00,23493.675,23493.675,23445.65,23466.2875
2024-06-24 09:15:00,23464.8,23464.8,23351.5,23396.0
2024-06-24 09:30:00,23396.65,23411.6,23350.0,23389.9875
2024-06-24 09:45:00,23399.175,23446.95,23382.95,23409.5125
2024-06-24 10:00:00,23404.075,23454.6,23400.75,23430.625
2024-06-24 10:15:00,23433.575,23461.4,23430.75,23445.85
2024-06-24 10:30:00,23445.625,23481.35,23441.8,23462.275
2024-06-24 10:45:00,23462.975,23494.0,23462.975,23477.2375
2024-06-24 11:00:00,23474.625,23525.2,23469.5,23490.4625
2024-06-24 11:15:00,23483.575,23544.9,23483.575,23515.175
2024-06-24 11:30:00,23509.925,23536.55,23500.75,23515.825
2024-06-24 11:45:00,23513.0,23539.0,23491.5,23516.75
2024-06-24 12:00:00,23518.25,23543.55,23518.25,23535.3625
2024-06-24 12:15:00,23535.0,23554.25,23523.6,23539.4125
2024-06-24 12:30:00,23539.9,23558.1,23520.2,23536.1625
2024-06-24 12:45:00,23533.175,23538.25,23513.65,23524.6875
2024-06-24 13:00:00,23523.425,23547.6,23513.7,23533.0
2024-06-24 13:15:00,23535.35,23555.25,23529.75,23540.725
2024-06-24 13:30:00,23538.95,23552.05,23527.6,23536.775
2024-06-24 13:45:00,23533.725,23548.4,23522.35,23535.75
2024-06-24 14:00:00,23536.125,23537.7,23511.0,23525.8625
2024-06-24 14:15:00,23527.375,23531.75,23504.75,23521.225
2024-06-24 14:30:00,23524.2,23530.1,23504.5,23520.7125
2024-06-24 14:45:00,23524.125,23524.125,23492.25,23511.2125
2024-06-24 15:00:00,23516.5,23550.25,23504.0,23528.4875
2024-06-24 15:15:00,23529.85,23553.1,23529.85,23545.4125
2024-06-25 09:15:00,23547.825,23603.65,23547.825,23582.6
2024-06-25 09:30:00,23577.85,23605.75,23574.25,23590.0125
2024-06-25 09:45:00,23590.025,23618.1,23574.75,23591.675
2024-06-25 10:00:00,23586.925,23599.7,23564.95,23583.475
2024-06-25 10:15:00,23584.625,23604.4,23584.625,23595.0125
2024-06-25 10:30:00,23595.2,23598.65,23587.25,23592.5
2024-06-25 10:45:00,23592.05,23610.9,23588.9,23598.4625
2024-06-25 11:00:00,23597.025,23605.45,23579.75,23592.55
2024-06-25 11:15:00,23592.5,23592.5,23562.05,23575.8
2024-06-25 11:30:00,23576.875,23583.05,23566.35,23575.9125
2024-06-25 11:45:00,23577.125,23593.35,23576.3,23584.8625
2024-06-25 12:00:00,23584.9,23599.05,23579.55,23588.875
2024-06-25 12:15:00,23588.45,23632.85,23580.65,23605.7
2024-06-25 12:30:00,23604.65,23666.15,23604.65,23638.55
2024-06-25 12:45:00,23633.275,23668.65,23633.275,23652.425
2024-06-25 13:00:00,23650.15,23684.1,23646.4,23664.4125
2024-06-25 13:15:00,23663.575,23692.25,23663.575,23678.8
2024-06-25 13:30:00,23675.675,23682.2,23661.5,23673.975
2024-06-25 13:45:00,23676.1,23691.15,23671.6,23678.95
2024-06-25 14:00:00,23676.525,23710.45,23675.2,23689.9125
2024-06-25 14:15:00,23687.0,23697.4,23671.45,23689.35
2024-06-25 14:30:00,23694.275,23704.55,23686.1,23693.625
2024-06-25 14:45:00,23691.925,23700.45,23673.65,23687.3
2024-06-25 15:00:00,23687.55,23733.05,23685.05,23708.85
2024-06-25 15:15:00,23708.65,23754.15,23708.65,23730.8875
2024-06-26 09:15:00,23727.05,23749.5,23689.3,23714.45
2024-06-26 09:30:00,23709.5,23725.25,23670.45,23698.3625
2024-06-26 09:45:00,23698.875,23718.95,23681.05,23700.5875
2024-06-26 10:00:00,23701.175,23706.7,23686.15,23697.0125
2024-06-26 10:15:00,23697.6,23751.0,23693.15,23717.2875
2024-06-26 10:30:00,23712.5,23742.2,23712.5,23728.9
2024-06-26 10:45:00,23728.65,23769.75,23722.35,23745.2125
2024-06-26 11:00:00,23744.375,23790.5,23744.375,23773.375
2024-06-26 11:15:00,23769.375,23813.25,23769.375,23791.55
2024-06-26 11:30:00,23790.175,23825.75,23790.175,23807.35
2024-06-26 11:45:00,23806.25,23827.5,23803.35,23815.8375
2024-06-26 12:00:00,23816.25,23842.9,23816.25,23829.1625
2024-06-26 12:15:00,23827.95,23859.5,23827.2,23838.05
2024-06-26 12:30:00,23832.75,23849.9,23829.75,23839.625
2024-06-26 12:45:00,23839.425,23850.55,23816.8,23835.3375
2024-06-26 13:00:00,23837.0,23844.65,23803.8,23827.025
2024-06-26 13:15:00,23829.825,23858.55,23825.1,23839.8375
2024-06-26 13:30:00,23837.85,23858.7,23837.85,23846.975
2024-06-26 13:45:00,23845.175,23863.8,23843.45,23850.925
2024-06-26 14:00:00,23848.225,23874.55,23848.225,23862.3
2024-06-26 14:15:00,23862.025,23880.5,23849.95,23867.2125
2024-06-26 14:30:00,23869.2,23882.45,23857.85,23869.875
2024-06-26 14:45:00,23869.6,23885.5,23857.0,23872.025
2024-06-26 15:00:00,23872.8,23889.9,23843.2,23870.4125
2024-06-26 15:15:00,23874.275,23887.05,23839.6,23860.1
2024-06-27 09:15:00,23856.875,23887.45,23813.45,23850.5375
2024-06-27 09:30:00,23850.625,23865.0,23805.4,23836.8625
2024-06-27 09:45:00,23838.525,23915.9,23838.525,23886.0125
2024-06-27 10:00:00,23886.6,23966.4,23886.6,23933.8875
2024-06-27 10:15:00,23930.675,23974.7,23930.675,23957.3
2024-06-27 10:30:00,23958.45,23973.9,23844.15,23909.175
2024-06-27 10:45:00,23909.325,23909.325,23834.3,23866.1
2024-06-27 11:00:00,23869.575,23925.35,23869.575,23902.75
2024-06-27 11:15:00,23905.05,23931.8,23894.15,23916.4
2024-06-27 11:30:00,23919.825,23952.8,23906.1,23931.1125
2024-06-27 11:45:00,23932.775,23954.75,23931.25,23946.8625
2024-06-27 12:00:00,23950.725,24006.15,23944.15,23977.4625
2024-06-27 12:15:00,23979.775,24015.25,23976.9,23994.8875
2024-06-27 12:30:00,23993.7,23997.4,23975.2,23986.5375
2024-06-27 12:45:00,23986.775,24036.6,23946.15,23981.0125
2024-06-27 13:00:00,23970.65,23972.5,23941.5,23956.625
2024-06-27 13:15:00,23956.25,23992.15,23946.3,23963.8375
2024-06-27 13:30:00,23958.45,23964.3,23931.2,23951.3
2024-06-27 13:45:00,23954.85,23976.9,23939.5,23960.675
2024-06-27 14:00:00,23963.15,23995.35,23929.95,23963.45
2024-06-27 14:15:00,23964.25,23966.75,23927.15,23948.1875
2024-06-27 14:30:00,23949.425,23983.0,23913.65,23955.7375
2024-06-27 14:45:00,23963.15,24034.9,23963.15,24004.225
2024-06-27 15:00:00,24005.4,24048.95,24005.4,24032.7625
2024-06-27 15:15:00,24037.45,24087.45,24036.1,24051.2625
2024-06-28 09:15:00,24040.75,24137.5,24040.75,24105.7125
2024-06-28 09:30:00,24111.25,24174.0,24109.35,24142.6875
2024-06-28 09:45:00,24143.7,24171.9,24126.3,24147.2125
2024-06-28 10:00:00,24145.325,24151.85,24124.0,24135.8625
2024-06-28 10:15:00,24133.8,24143.35,24105.15,24130.8625
2024-06-28 10:30:00,24137.475,24150.9,24133.7,24141.0375
2024-06-28 10:45:00,24139.775,24146.75,24124.05,24136.025
2024-06-28 11:00:00,24136.65,24151.25,24129.55,24140.6125
2024-06-28 11:15:00,24140.825,24150.5,24111.5,24130.75
2024-06-28 11:30:00,24130.5,24149.3,24103.7,24126.3625
2024-06-28 11:45:00,24126.225,24144.0,24106.45,24124.875
2024-06-28 12:00:00,24124.525,24124.525,24105.1,24111.875
2024-06-28 12:15:00,24109.675,24115.0,24032.1,24077.9
2024-06-28 12:30:00,24082.25,24082.25,24032.05,24049.6
2024-06-28 12:45:00,24049.775,24059.4,24009.15,24037.55
2024-06-28 13:00:00,24040.825,24062.8,24024.45,24045.9
2024-06-28 13:15:00,24048.175,24079.0,24046.1,24062.0625
2024-06-28 13:30:00,24061.575,24091.45,24044.8,24069.55
2024-06-28 13:45:00,24070.975,24093.1,24070.975,24084.45
2024-06-28 14:00:00,24085.375,24135.45,24084.2,24106.575
2024-06-28 14:15:00,24103.325,24132.9,24093.5,24109.9875
2024-06-28 14:30:00,24106.775,24109.8,24041.05,24079.625
2024-06-28 14:45:00,24083.825,24108.1,24063.1,24076.1625
2024-06-28 15:00:00,24066.725,24074.7,23988.9,24029.2625
2024-06-28 15:15:00,24026.725,24026.725,23985.8,23999.175
2024-07-01 09:15:00,23998.975,24049.6,23992.7,24019.4875
2024-07-01 09:30:00,24017.825,24081.75,24017.825,24059.4375
2024-07-01 09:45:00,24061.5,24084.85,24061.5,24077.625
2024-07-01 10:00:00,24080.95,24096.6,24054.15,24071.7375
2024-07-01 10:15:00,24068.1,24086.4,24056.05,24068.8875
2024-07-01 10:30:00,24066.55,24092.7,24066.55,24081.25
2024-07-01 10:45:00,24079.625,24092.7,24066.0,24080.2125
2024-07-01 11:00:00,24081.075,24089.6,24067.2,24079.1375
2024-07-01 11:15:00,24079.875,24116.45,24072.0,24095.125
2024-07-01 11:30:00,24096.025,24118.8,24096.025,24111.5375
2024-07-01 11:45:00,24115.475,24120.2,24102.05,24111.35
2024-07-01 12:00:00,24111.575,24124.4,24105.8,24111.4875
2024-07-01 12:15:00,24107.875,24128.0,24106.35,24116.2625
2024-07-01 12:30:00,24115.35,24121.95,24099.0,24114.85
2024-07-01 12:45:00,24119.225,24126.65,24114.7,24119.75
2024-07-01 13:00:00,24118.825,24125.5,24113.0,24119.175
2024-07-01 13:15:00,24119.1,24130.25,24108.25,24119.5
2024-07-01 13:30:00,24119.75,24143.4,24119.75,24130.3125
2024-07-01 13:45:00,24129.0,24146.8,24127.7,24138.9125
2024-07-01 14:00:00,24140.575,24152.35,24127.2,24141.15
2024-07-01 14:15:00,24142.525,24152.4,24120.35,24136.15
2024-07-01 14:30:00,24135.925,24147.8,24129.3,24138.7625
2024-07-01 14:45:00,24138.975,24149.6,24133.7,24142.2375
2024-07-01 15:00:00,24142.825,24164.0,24124.0,24144.0125
2024-07-01 15:15:00,24144.025,24153.95,24120.0,24135.9875
2024-07-02 09:15:00,24135.0,24236.35,24135.0,24187.475
2024-07-02 09:30:00,24186.8,24186.8,24091.55,24123.1875
2024-07-02 09:45:00,24118.025,24127.3,24073.65,24105.0375
2024-07-02 10:00:00,24109.6,24149.1,24109.6,24131.425
2024-07-02 10:15:00,24127.9,24159.6,24121.0,24137.075
2024-07-02 10:30:00,24133.85,24154.8,24132.9,24142.45
2024-07-02 10:45:00,24141.05,24162.95,24135.35,24151.0375
2024-07-02 11:00:00,24152.925,24185.05,24152.925,24171.1625
2024-07-02 11:15:00,24172.9,24190.25,24171.25,24181.15
2024-07-02 11:30:00,24181.55,24187.2,24122.75,24155.5
2024-07-02 11:45:00,24156.025,24168.05,24128.65,24146.875
2024-07-02 12:00:00,24145.4,24169.15,24137.5,24151.025
2024-07-02 12:15:00,24148.725,24158.6,24135.75,24145.6
2024-07-02 12:30:00,24144.025,24156.85,24094.35,24127.9
2024-07-02 12:45:00,24130.2,24130.2,24059.65,24088.7625
2024-07-02 13:00:00,24089.925,24114.0,24056.4,24086.25
2024-07-02 13:15:00,24087.3,24136.9,24087.3,24111.7
2024-07-02 13:30:00,24108.525,24136.45,24098.4,24117.525
2024-07-02 13:45:00,24117.625,24132.15,24095.25,24117.0125
2024-07-02 14:00:00,24120.325,24124.15,24100.7,24112.9375
2024-07-02 14:15:00,24113.45,24124.6,24108.1,24116.1125
2024-07-02 14:30:00,24115.875,24150.25,24115.875,24134.725
2024-07-02 14:45:00,24134.075,24147.6,24129.35,24138.2625
2024-07-02 15:00:00,24138.05,24139.5,24118.15,24128.7375
2024-07-02 15:15:00,24128.65,24130.5,24110.6,24121.0
2024-07-03 09:15:00,24121.45,24292.15,24121.45,24255.425
2024-07-03 09:30:00,24261.225,24283.35,24229.35,24256.8
2024-07-03 09:45:00,24257.25,24307.25,24257.25,24283.3125
2024-07-03 10:00:00,24278.675,24290.8,24264.5,24274.15
2024-07-03 10:15:00,24270.65,24293.75,24259.6,24275.4125
2024-07-03 10:30:00,24274.15,24284.5,24264.2,24278.0125
2024-07-03 10:45:00,24281.675,24286.3,24270.4,24278.8875
2024-07-03 11:00:00,24279.425,24282.15,24261.7,24272.5875
2024-07-03 11:15:00,24273.25,24275.75,24236.25,24258.8625
2024-07-03 11:30:00,24261.725,24274.55,24250.6,24260.375
2024-07-03 11:45:00,24258.175,24268.45,24253.95,24260.3125
2024-07-03 12:00:00,24259.425,24263.6,24246.85,24255.2875
2024-07-03 12:15:00,24255.35,24272.35,24251.35,24261.25
2024-07-03 12:30:00,24260.65,24290.4,24260.65,24275.6625
2024-07-03 12:45:00,24271.975,24292.15,24271.975,24280.8625
2024-07-03 13:00:00,24278.85,24285.6,24265.7,24277.4125
2024-07-03 13:15:00,24279.175,24287.85,24274.1,24280.1375
2024-07-03 13:30:00,24279.3,24290.9,24276.55,24283.9375
2024-07-03 13:45:00,24284.15,24293.55,24270.0,24280.725
2024-07-03 14:00:00,24279.675,24279.675,24255.95,24267.075
2024-07-03 14:15:00,24268.325,24268.325,24246.5,24257.6625
2024-07-03 14:30:00,24259.175,24267.4,24249.65,24256.6625
2024-07-03 14:45:00,24254.8,24258.35,24238.75,24250.6625
2024-07-03 15:00:00,24252.775,24297.05,24247.8,24272.1875
2024-07-03 15:15:00,24271.95,24309.15,24271.95,24294.75
2024-07-04 09:15:00,24293.3,24372.15,24293.3,24356.475
2024-07-04 09:30:00,24367.3,24392.55,24346.15,24373.425
2024-07-04 09:45:00,24377.5,24400.95,24377.05,24392.275
2024-07-04 10:00:00,24395.55,24401.0,24372.3,24386.625
2024-07-04 10:15:00,24386.6,24386.6,24328.5,24358.2875
2024-07-04 10:30:00,24359.325,24359.325,24312.7,24335.3
2024-07-04 10:45:00,24339.1,24339.1,24300.35,24323.625
2024-07-04 11:00:00,24329.65,24344.8,24315.35,24330.075
2024-07-04 11:15:00,24330.075,24349.3,24330.075,24341.3375
2024-07-04 11:30:00,24341.375,24350.5,24326.95,24338.3875
2024-07-04 11:45:00,24338.05,24338.05,24323.65,24330.1875
2024-07-04 12:00:00,24329.525,24340.1,24325.7,24331.7625
2024-07-04 12:15:00,24330.625,24346.75,24329.25,24338.5625
2024-07-04 12:30:00,24339.125,24352.2,24339.125,24347.675
2024-07-04 12:45:00,24348.75,24357.55,24347.85,24351.4125
2024-07-04 13:00:00,24350.125,24354.3,24338.0,24345.8
2024-07-04 13:15:00,24345.45,24348.75,24336.6,24342.7625
2024-07-04 13:30:00,24342.85,24345.8,24330.35,24339.025
2024-07-04 13:45:00,24339.975,24339.975,24314.2,24329.1375
2024-07-04 14:00:00,24331.75,24345.75,24319.55,24332.9375
2024-07-04 14:15:00,24333.225,24351.3,24316.65,24336.1625
2024-07-04 14:30:00,24338.35,24350.3,24317.65,24335.95
2024-07-04 14:45:00,24337.925,24345.35,24297.3,24320.6125
2024-07-04 15:00:00,24319.9,24319.9,24281.0,24298.9125
2024-07-04 15:15:00,24302.675,24310.8,24293.45,24302.3125
2024-07-05 09:15:00,24302.5,24302.5,24183.85,24211.05
2024-07-05 09:30:00,24199.7,24227.5,24170.35,24201.0
2024-07-05 09:45:00,24203.075,24224.2,24168.85,24200.1
2024-07-05 10:00:00,24203.675,24231.1,24184.05,24207.2375
2024-07-05 10:15:00,24206.9,24243.75,24206.9,24231.8875
2024-07-05 10:30:00,24234.425,24258.8,24234.425,24247.25
2024-07-05 10:45:00,24247.025,24262.05,24240.8,24250.9875
2024-07-05 11:00:00,24250.55,24257.55,24228.5,24242.275
2024-07-05 11:15:00,24241.525,24254.6,24229.1,24242.8625
2024-07-05 11:30:00,24243.875,24283.45,24243.875,24266.3875
2024-07-05 11:45:00,24264.95,24281.8,24263.2,24274.475
2024-07-05 12:00:00,24276.45,24284.55,24265.2,24274.8125
2024-07-05 12:15:00,24274.75,24287.9,24271.35,24277.75
2024-07-05 12:30:00,24275.875,24288.85,24273.75,24280.25
2024-07-05 12:45:00,24279.2,24283.95,24264.35,24276.2
2024-07-05 13:00:00,24278.25,24283.05,24243.9,24263.925
2024-07-05 13:15:00,24264.375,24264.375,24246.25,24253.825
2024-07-05 13:30:00,24253.8,24269.7,24251.05,24257.9125
2024-07-05 13:45:00,24255.45,24256.7,24241.8,24250.4375
2024-07-05 14:00:00,24251.625,24258.85,24235.1,24247.7375
2024-07-05 14:15:00,24248.5,24258.3,24214.65,24236.0
2024-07-05 14:30:00,24235.525,24243.45,24218.2,24229.2875
2024-07-05 14:45:00,24227.75,24234.05,24204.2,24221.6
2024-07-05 15:00:00,24224.075,24354.1,24219.2,24283.8125
2024-07-05 15:15:00,24280.975,24363.0,24280.975,24334.4375
2024-07-08 09:15:00,24329.5,24338.85,24283.1,24318.6625
2024-07-08 09:30:00,24326.35,24334.9,24262.55,24298.725
2024-07-08 09:45:00,24298.725,24298.725,24265.7,24278.2625
2024-07-08 10:00:00,24274.325,24312.3,24270.2,24290.2125
2024-07-08 10:15:00,24289.175,24329.15,24289.175,24313.0
2024-07-08 10:30:00,24313.475,24326.5,24273.55,24307.1
2024-07-08 10:45:00,24314.175,24314.175,24279.25,24296.9375
2024-07-08 11:00:00,24300.25,24300.25,24247.8,24278.3875
2024-07-08 11:15:00,24283.1,24291.35,24264.95,24278.975
2024-07-08 11:30:00,24279.8,24299.8,24263.15,24280.875
2024-07-08 11:45:00,24280.275,24299.8,24269.95,24281.375
2024-07-08 12:00:00,24277.875,24295.65,24240.55,24268.3375
2024-07-08 12:15:00,24268.575,24278.55,24244.5,24261.75
2024-07-08 12:30:00,24261.975,24292.15,24261.975,24280.9375
2024-07-08 12:45:00,24280.65,24297.9,24280.65,24291.5625
2024-07-08 13:00:00,24293.225,24303.95,24281.15,24295.1125
2024-07-08 13:15:00,24297.675,24311.85,24281.5,24293.7625
2024-07-08 13:30:00,24290.85,24290.85,24268.0,24280.9375
2024-07-08 13:45:00,24283.975,24311.5,24280.4,24292.9375
2024-07-08 14:00:00,24289.925,24307.9,24287.2,24295.0375
2024-07-08 14:15:00,24292.525,24311.9,24286.65,24298.5125
2024-07-08 14:30:00,24297.75,24316.15,24295.5,24304.325
2024-07-08 14:45:00,24302.825,24306.55,24289.95,24297.1625
2024-07-08 15:00:00,24296.075,24338.3,24294.5,24309.7
2024-07-08 15:15:00,24303.0,24344.6,24301.5,24322.1875
2024-07-09 09:15:00,24321.325,24373.55,24321.325,24354.4
2024-07-09 09:30:00,24356.075,24384.0,24351.5,24367.55
2024-07-09 09:45:00,24367.35,24381.5,24350.15,24369.0
2024-07-09 10:00:00,24372.175,24385.55,24344.25,24365.75
2024-07-09 10:15:00,24366.6,24370.6,24339.95,24357.3875
2024-07-09 10:30:00,24359.5,24380.55,24342.6,24363.925
2024-07-09 10:45:00,24366.275,24386.55,24366.275,24378.05
2024-07-09 11:00:00,24376.85,24387.75,24368.9,24378.775
2024-07-09 11:15:00,24379.225,24395.35,24375.5,24383.7875
2024-07-09 11:30:00,24382.15,24401.2,24381.85,24391.275
2024-07-09 11:45:00,24391.025,24400.2,24386.35,24393.45
2024-07-09 12:00:00,24393.625,24397.55,24381.2,24388.45
2024-07-09 12:15:00,24387.525,24400.3,24384.0,24392.7875
2024-07-09 12:30:00,24393.425,24404.0,24383.15,24392.475
2024-07-09 12:45:00,24391.375,24408.6,24382.45,24395.3625
2024-07-09 13:00:00,24395.2,24429.15,24395.2,24414.9875
2024-07-09 13:15:00,24414.075,24427.65,24414.075,24420.5375
2024-07-09 13:30:00,24419.775,24424.3,24412.4,24418.0375
2024-07-09 13:45:00,24417.725,24428.2,24408.4,24420.95
2024-07-09 14:00:00,24423.6,24437.9,24416.4,24428.2125
2024-07-09 14:15:00,24429.275,24432.5,24411.8,24422.1
2024-07-09 14:30:00,24422.05,24428.4,24407.8,24418.6875
2024-07-09 14:45:00,24419.275,24427.5,24412.85,24420.4625
2024-07-09 15:00:00,24420.75,24441.45,24417.3,24427.8125
2024-07-09 15:15:00,24426.25,24443.6,24411.05,24426.5
2024-07-10 09:15:00,24425.675,24461.05,24383.6,24428.1
2024-07-10 09:30:00,24433.875,24433.875,24398.8,24406.5625
2024-07-10 09:45:00,24404.15,24404.15,24367.0,24384.2125
2024-07-10 10:00:00,24384.75,24384.75,24312.05,24347.1875
2024-07-10 10:15:00,24349.425,24349.425,24226.75,24285.275
2024-07-10 10:30:00,24283.75,24283.75,24141.8,24208.35
2024-07-10 10:45:00,24216.7,24228.3,24173.55,24202.2125
2024-07-10 11:00:00,24203.5,24229.75,24196.7,24212.8625
2024-07-10 11:15:00,24212.5,24224.05,24193.9,24211.3
2024-07-10 11:30:00,24213.625,24252.65,24213.625,24232.4
2024-07-10 11:45:00,24231.05,24287.55,24231.05,24257.15
2024-07-10 12:00:00,24253.725,24283.95,24249.6,24265.4625
2024-07-10 12:15:00,24264.15,24274.05,24248.45,24260.7875
2024-07-10 12:30:00,24260.325,24287.1,24252.0,24267.75
2024-07-10 12:45:00,24265.95,24298.35,24265.95,24282.225
2024-07-10 13:00:00,24281.25,24292.35,24272.45,24282.7875
2024-07-10 13:15:00,24283.175,24289.05,24266.15,24278.15
2024-07-10 13:30:00,24278.7,24286.45,24263.75,24274.225
2024-07-10 13:45:00,24273.35,24274.0,24241.9,24260.9875
2024-07-10 14:00:00,24264.025,24264.025,24212.1,24243.525
2024-07-10 14:15:00,24249.7,24264.95,24226.65,24247.9875
2024-07-10 14:30:00,24250.175,24321.9,24250.175,24287.775
2024-07-10 14:45:00,24283.5,24319.25,24279.5,24298.95
2024-07-10 15:00:00,24298.525,24336.75,24294.6,24314.2
2024-07-10 15:15:00,24312.725,24337.15,24310.9,24322.925
2024-07-11 09:15:00,24321.825,24402.65,24321.825,24370.4
2024-07-11 09:30:00,24371.7,24371.7,24310.15,24338.0625
2024-07-11 09:45:00,24342.9,24360.15,24329.45,24342.8375
2024-07-11 10:00:00,24340.875,24363.15,24272.45,24316.0875
2024-07-11 10:15:00,24314.375,24314.375,24245.5,24266.825
2024-07-11 10:30:00,24266.425,24266.8,24242.2,24252.4375
2024-07-11 10:45:00,24250.375,24259.45,24235.6,24247.75
2024-07-11 11:00:00,24247.975,24268.6,24234.5,24249.5125
2024-07-11 11:15:00,24247.475,24269.35,24247.475,24259.475
2024-07-11 11:30:00,24257.8,24283.4,24251.95,24265.975
2024-07-11 11:45:00,24264.275,24276.15,24261.15,24269.7375
2024-07-11 12:00:00,24270.825,24273.65,24193.75,24250.475
2024-07-11 12:15:00,24267.25,24281.0,24259.85,24269.4125
2024-07-11 12:30:00,24268.4,24288.0,24263.7,24278.0
2024-07-11 12:45:00,24280.15,24305.3,24280.15,24292.0
2024-07-11 13:00:00,24290.275,24307.8,24289.9,24297.275
2024-07-11 13:15:00,24295.7,24309.75,24279.3,24294.8375
2024-07-11 13:30:00,24295.15,24295.85,24278.3,24287.3625
2024-07-11 13:45:00,24287.65,24324.25,24279.75,24300.0625
2024-07-11 14:00:00,24298.125,24327.3,24293.05,24310.3125
2024-07-11 14:15:00,24310.45,24316.3,24299.8,24308.65
2024-07-11 14:30:00,24309.25,24317.0,24299.1,24308.45
2024-07-11 14:45:00,24308.85,24332.0,24295.15,24316.3625
